                                                            Autonomous System (AS) Numbers

   Last Updated
           2015-06-11

   Note

 Autonomous System (AS) Numbers are used by various routing protocols. IANA allocates
 AS Numbers to Regional Internet Registries (RIRs). The RIRs further allocate or assign AS
 Numbers to network operators in line with RIR policies. The [five RIRs] are:

 - [AFRINIC]
 - [APNIC]
 - [ARIN]
 - [LACNIC]
 - [RIPE_NCC]

 AS Numbers can be obtained from the registry in your region.

   Available Formats
           [IMG]
           XML [IMG]
           HTML [IMG]
           Plain text

   Registries included below

     * 16-bit Autonomous System Numbers
     * 32-bit Autonomous System Numbers

16-bit Autonomous System Numbers

   Registration Procedure(s)

 RIR request to the IANA or IETF Review. Allocated following the Global Policy published at
 [http://www.icann.org/en/resources/policy/global-addressing].

   Reference
           [RFC1930][RFC5398][RFC6996][RFC7249]

   Available Formats
           [IMG]
           CSV

      20345    Assigned by LACNIC                                whois.lacnic.net
   20346-20360 Assigned by ARIN                                  whois.arin.net
      20361    Assigned by LACNIC                                whois.lacnic.net
   20362-20362 Assigned by ARIN                                  whois.arin.net
      20363    Assigned by LACNIC                                whois.lacnic.net
   20364-20417 Assigned by ARIN                                  whois.arin.net
      20418    Assigned by LACNIC                                whois.lacnic.net
   20419-20458 Assigned by ARIN                                  whois.arin.net
      20459    Assigned by AFRINIC                               whois.afrinic.net
   20460-20479 Assigned by ARIN                                  whois.arin.net
   20480-20483 Assigned by RIPE NCC                              whois.ripe.net
      20484    Assigned by AFRINIC                               whois.afrinic.net
   20485-20857 Assigned by RIPE NCC                              whois.ripe.net
      20858    Assigned by AFRINIC                               whois.afrinic.net
   20859-20927 Assigned by RIPE NCC                              whois.ripe.net
      20928    Assigned by AFRINIC                               whois.afrinic.net
   20929-21002 Assigned by RIPE NCC                              whois.ripe.net
      21003    Assigned by AFRINIC                               whois.afrinic.net
   21004-21151 Assigned by RIPE NCC                              whois.ripe.net
      21152    Assigned by AFRINIC                               whois.afrinic.net
   21153-21241 Assigned by RIPE NCC                              whois.ripe.net
      21242    Assigned by AFRINIC                               whois.afrinic.net
   21243-21270 Assigned by RIPE NCC                              whois.ripe.net
      21271    Assigned by AFRINIC                               whois.afrinic.net
   21272-21277 Assigned by RIPE NCC                              whois.ripe.net
      21278    Assigned by AFRINIC                               whois.afrinic.net
      21279    Assigned by RIPE NCC                              whois.ripe.net
      21280    Assigned by AFRINIC                               whois.afrinic.net
   21281-21390 Assigned by RIPE NCC                              whois.ripe.net
      21391    Assigned by AFRINIC                               whois.afrinic.net
   21392-21451 Assigned by RIPE NCC                              whois.ripe.net
      21452    Assigned by AFRINIC                               whois.afrinic.net
   21453-21503 Assigned by RIPE NCC                              whois.ripe.net
   21504-21505 Assigned by ARIN                                  whois.arin.net
      21506    Assigned by LACNIC                                whois.lacnic.net
   21507-21519 Assigned by ARIN                                  whois.arin.net
      21520    Assigned by LACNIC                                whois.lacnic.net
   21521-21570 Assigned by ARIN                                  whois.arin.net
      21571    Assigned by LACNIC                                whois.lacnic.net
   21572-21573 Assigned by ARIN                                  whois.arin.net
   21574-21575 Assigned by LACNIC                                whois.lacnic.net
   21576-21577 Assigned by ARIN                                  whois.arin.net
      21578    Assigned by LACNIC                                whois.lacnic.net
   21579-21589 Assigned by ARIN                                  whois.arin.net
      21590    Assigned by LACNIC                                whois.lacnic.net
   21591-21598 Assigned by ARIN                                  whois.arin.net
      21599    Assigned by LACNIC                                whois.lacnic.net
   21600-21602 Assigned by ARIN                                  whois.arin.net
      21603    Assigned by LACNIC                                whois.lacnic.net
   21604-21611 Assigned by ARIN                                  whois.arin.net
      21612    Assigned by LACNIC                                whois.lacnic.net
      21613    Assigned by ARIN                                  whois.arin.net
      21614    Assigned by LACNIC                                whois.lacnic.net
   21615-21673 Assigned by ARIN                                  whois.arin.net
      21674    Assigned by LACNIC                                whois.lacnic.net
   21675-21691 Assigned by ARIN                                  whois.arin.net
      21692    Assigned by LACNIC                                whois.lacnic.net
   21693-21738 Assigned by ARIN                                  whois.arin.net
      21739    Assigned by AFRINIC                               whois.afrinic.net
      21740    Assigned by ARIN                                  whois.arin.net
      21741    Assigned by LACNIC                                whois.lacnic.net
   21742-21752 Assigned by ARIN                                  whois.arin.net
      21753    Assigned by LACNIC                                whois.lacnic.net
   21754-21755 Assigned by ARIN                                  whois.arin.net
      21756    Assigned by LACNIC                                whois.lacnic.net
   21757-21764 Assigned by ARIN                                  whois.arin.net
      21765    Assigned by LACNIC                                whois.lacnic.net
   21766-21767 Assigned by ARIN                                  whois.arin.net
      21768    Assigned by LACNIC                                whois.lacnic.net
   21769-21818 Assigned by ARIN                                  whois.arin.net
      21819    Assigned by AFRINIC                               whois.afrinic.net
   21820-21823 Assigned by ARIN                                  whois.arin.net
      21824    Assigned by LACNIC                                whois.lacnic.net
   21825-21825 Assigned by ARIN                                  whois.arin.net
      21826    Assigned by LACNIC                                whois.lacnic.net
   21827-21837 Assigned by ARIN                                  whois.arin.net
      21838    Assigned by LACNIC                                whois.lacnic.net
   21839-21861 Assigned by ARIN                                  whois.arin.net
      21862    Assigned by LACNIC                                whois.lacnic.net
   21863-21882 Assigned by ARIN                                  whois.arin.net
      21883    Assigned by LACNIC                                whois.lacnic.net
   21884-21887 Assigned by ARIN                                  whois.arin.net
      21888    Assigned by LACNIC                                whois.lacnic.net
   21889-21910 Assigned by ARIN                                  whois.arin.net
      21911    Assigned by LACNIC                                whois.lacnic.net
   21912-21916 Assigned by ARIN                                  whois.arin.net
      21917    Assigned by LACNIC                                whois.lacnic.net
   21918-21979 Assigned by ARIN                                  whois.arin.net
      21980    Assigned by LACNIC                                whois.lacnic.net
   21981-22009 Assigned by ARIN                                  whois.arin.net
   22010-22011 Assigned by LACNIC                                whois.lacnic.net
   22012-22018 Assigned by ARIN                                  whois.arin.net
      22019    Assigned by LACNIC                                whois.lacnic.net
   22020-22046 Assigned by ARIN                                  whois.arin.net
      22047    Assigned by LACNIC                                whois.lacnic.net
   22048-22054 Assigned by ARIN                                  whois.arin.net
      22055    Assigned by LACNIC                                whois.lacnic.net
   22056-22079 Assigned by ARIN                                  whois.arin.net
      22080    Assigned by LACNIC                                whois.lacnic.net
   22081-22084 Assigned by ARIN                                  whois.arin.net
      22085    Assigned by LACNIC                                whois.lacnic.net
   22086-22091 Assigned by ARIN                                  whois.arin.net
      22092    Assigned by LACNIC                                whois.lacnic.net
   22093-22107 Assigned by ARIN                                  whois.arin.net
      22108    Assigned by RIPE NCC                              whois.ripe.net
   22109-22121 Assigned by ARIN                                  whois.arin.net
      22122    Assigned by LACNIC                                whois.lacnic.net
   22123-22127 Assigned by ARIN                                  whois.arin.net
   22128-22129 Assigned by LACNIC                                whois.lacnic.net
   22130-22132 Assigned by ARIN                                  whois.arin.net
      22133    Assigned by LACNIC                                whois.lacnic.net
   22134-22147 Assigned by ARIN                                  whois.arin.net
      22148    Assigned by LACNIC                                whois.lacnic.net
   22149-22176 Assigned by ARIN                                  whois.arin.net
      22177    Assigned by LACNIC                                whois.lacnic.net
   22178-22184 Assigned by ARIN                                  whois.arin.net
      22185    Assigned by LACNIC                                whois.lacnic.net
   22186-22226 Assigned by ARIN                                  whois.arin.net
      22227    Assigned by LACNIC                                whois.lacnic.net
   22228-22249 Assigned by ARIN                                  whois.arin.net
      22250    Assigned by LACNIC                                whois.lacnic.net
   22251-22304 Assigned by ARIN                                  whois.arin.net
      22305    Assigned by LACNIC                                whois.lacnic.net
   22306-22312 Assigned by ARIN                                  whois.arin.net
      22313    Assigned by LACNIC                                whois.lacnic.net
   22314-22340 Assigned by ARIN                                  whois.arin.net
      22341    Assigned by LACNIC                                whois.lacnic.net
   22342-22353 Assigned by ARIN                                  whois.arin.net
   22354-22355 Assigned by AFRINIC                               whois.afrinic.net
      22356    Assigned by LACNIC                                whois.lacnic.net
   22357-22367 Assigned by ARIN                                  whois.arin.net
      22368    Assigned by LACNIC                                whois.lacnic.net
   22369-22370 Assigned by ARIN                                  whois.arin.net
      22371    Assigned by LACNIC                                whois.lacnic.net
   22372-22380 Assigned by ARIN                                  whois.arin.net
   22381-22382 Assigned by LACNIC                                whois.lacnic.net
   22383-22385 Assigned by ARIN                                  whois.arin.net
      22386    Assigned by AFRINIC                               whois.afrinic.net
   22387-22406 Assigned by ARIN                                  whois.arin.net
      22407    Assigned by LACNIC                                whois.lacnic.net
   22408-22410 Assigned by ARIN                                  whois.arin.net
      22411    Assigned by LACNIC                                whois.lacnic.net
   22412-22430 Assigned by ARIN                                  whois.arin.net
      22431    Assigned by LACNIC                                whois.lacnic.net
   22432-22452 Assigned by ARIN                                  whois.arin.net
      22453    Assigned by LACNIC                                whois.lacnic.net
   22454-22500 Assigned by ARIN                                  whois.arin.net
      22501    Assigned by LACNIC                                whois.lacnic.net
   22502-22507 Assigned by ARIN                                  whois.arin.net
      22508    Assigned by LACNIC                                whois.lacnic.net
   22509-22514 Assigned by ARIN                                  whois.arin.net
      22515    Assigned by LACNIC                                whois.lacnic.net
   22516-22528 Assigned by ARIN                                  whois.arin.net
      22529    Assigned by LACNIC                                whois.lacnic.net
   22530-22540 Assigned by ARIN                                  whois.arin.net
      22541    Assigned by LACNIC                                whois.lacnic.net
   22542-22547 Assigned by ARIN                                  whois.arin.net
      22548    Assigned by LACNIC                                whois.lacnic.net
   22549-22565 Assigned by ARIN                                  whois.arin.net
      22566    Assigned by LACNIC                                whois.lacnic.net
   22567-22571 Assigned by ARIN                                  whois.arin.net
      22572    Assigned by AFRINIC                               whois.afrinic.net
   22573-22626 Assigned by ARIN                                  whois.arin.net
      22627    Assigned by RIPE NCC                              whois.ripe.net
      22628    Assigned by LACNIC                                whois.lacnic.net
   22629-22660 Assigned by ARIN                                  whois.arin.net
      22661    Assigned by LACNIC                                whois.lacnic.net
   22662-22677 Assigned by ARIN                                  whois.arin.net
      22678    Assigned by LACNIC                                whois.lacnic.net
   22679-22682 Assigned by ARIN                                  whois.arin.net
      22683    Assigned by RIPE NCC                              whois.ripe.net
   22684-22688 Assigned by ARIN                                  whois.arin.net
      22689    Assigned by LACNIC                                whois.lacnic.net
      22690    Assigned by AFRINIC                               whois.afrinic.net
   22691-22697 Assigned by ARIN                                  whois.arin.net
   22698-22699 Assigned by LACNIC                                whois.lacnic.net
   22700-22705 Assigned by ARIN                                  whois.arin.net
      22706    Assigned by LACNIC                                whois.lacnic.net
   22707-22723 Assigned by ARIN                                  whois.arin.net
      22724    Assigned by LACNIC                                whois.lacnic.net
      22725    Assigned by ARIN                                  whois.arin.net
      22726    Assigned by LACNIC                                whois.lacnic.net
   22727-22734 Assigned by ARIN                                  whois.arin.net
      22735    Assigned by AFRINIC                               whois.afrinic.net
   22736-22744 Assigned by ARIN                                  whois.arin.net
      22745    Assigned by LACNIC                                whois.lacnic.net
   22746-22749 Assigned by ARIN                                  whois.arin.net
      22750    Assigned by AFRINIC                               whois.afrinic.net
   22751-22797 Assigned by ARIN                                  whois.arin.net
      22798    Assigned by LACNIC                                whois.lacnic.net
   22799-22817 Assigned by ARIN                                  whois.arin.net
   22818-22819 Assigned by LACNIC                                whois.lacnic.net
   22820-22832 Assigned by ARIN                                  whois.arin.net
      22833    Assigned by LACNIC                                whois.lacnic.net
   22834-22859 Assigned by ARIN                                  whois.arin.net
      22860    Assigned by LACNIC                                whois.lacnic.net
   22861-22868 Assigned by ARIN                                  whois.arin.net
      22869    Assigned by LACNIC                                whois.lacnic.net
   22870-22875 Assigned by ARIN                                  whois.arin.net
      22876    Assigned by LACNIC                                whois.lacnic.net
   22877-22881 Assigned by ARIN                                  whois.arin.net
      22882    Assigned by LACNIC                                whois.lacnic.net
      22883    Assigned by ARIN                                  whois.arin.net
      22884    Assigned by LACNIC                                whois.lacnic.net
   22885-22888 Assigned by ARIN                                  whois.arin.net
      22889    Assigned by LACNIC                                whois.lacnic.net
   22890-22893 Assigned by ARIN                                  whois.arin.net
      22894    Assigned by LACNIC                                whois.lacnic.net
   22895-22907 Assigned by ARIN                                  whois.arin.net
      22908    Assigned by LACNIC                                whois.lacnic.net
   22909-22923 Assigned by ARIN                                  whois.arin.net
      22924    Assigned by LACNIC                                whois.lacnic.net
   22925-22926 Assigned by ARIN                                  whois.arin.net
      22927    Assigned by LACNIC                                whois.lacnic.net
   22928-22938 Assigned by ARIN                                  whois.arin.net
      22939    Assigned by AFRINIC                               whois.afrinic.net
   22940-22974 Assigned by ARIN                                  whois.arin.net
      22975    Assigned by LACNIC                                whois.lacnic.net
   22976-23001 Assigned by ARIN                                  whois.arin.net
      23002    Assigned by LACNIC                                whois.lacnic.net
   23003-23006 Assigned by ARIN                                  whois.arin.net
      23007    Assigned by LACNIC                                whois.lacnic.net
   23008-23019 Assigned by ARIN                                  whois.arin.net
      23020    Assigned by LACNIC                                whois.lacnic.net
   23021-23030 Assigned by ARIN                                  whois.arin.net
      23031    Assigned by LACNIC                                whois.lacnic.net
   23032-23057 Assigned by ARIN                                  whois.arin.net
      23058    Assigned by AFRINIC                               whois.afrinic.net
   23059-23073 Assigned by ARIN                                  whois.arin.net
      23074    Assigned by LACNIC                                whois.lacnic.net
   23075-23090 Assigned by ARIN                                  whois.arin.net
      23091    Assigned by LACNIC                                whois.lacnic.net
   23092-23104 Assigned by ARIN                                  whois.arin.net
   23105-23106 Assigned by LACNIC                                whois.lacnic.net
   23107-23112 Assigned by ARIN                                  whois.arin.net
      23113    Assigned by LACNIC                                whois.lacnic.net
   23114-23127 Assigned by ARIN                                  whois.arin.net
      23128    Assigned by LACNIC                                whois.lacnic.net
   23129-23139 Assigned by ARIN                                  whois.arin.net
      23140    Assigned by LACNIC                                whois.lacnic.net
   23141-23200 Assigned by ARIN                                  whois.arin.net
   23201-23202 Assigned by LACNIC                                whois.lacnic.net
   23203-23215 Assigned by ARIN                                  whois.arin.net
      23216    Assigned by LACNIC                                whois.lacnic.net
   23217-23241 Assigned by ARIN                                  whois.arin.net
      23242    Assigned by RIPE NCC                              whois.ripe.net
      23243    Assigned by LACNIC                                whois.lacnic.net
   23244-23245 Assigned by ARIN                                  whois.arin.net
      23246    Assigned by LACNIC                                whois.lacnic.net
   23247-23288 Assigned by ARIN                                  whois.arin.net
      23289    Assigned by LACNIC                                whois.lacnic.net
   23290-23352 Assigned by ARIN                                  whois.arin.net
      23353    Assigned by LACNIC                                whois.lacnic.net
   23354-23359 Assigned by ARIN                                  whois.arin.net
      23360    Assigned by LACNIC                                whois.lacnic.net
   23361-23381 Assigned by ARIN                                  whois.arin.net
   23382-23383 Assigned by LACNIC                                whois.lacnic.net
   23384-23415 Assigned by ARIN                                  whois.arin.net
      23416    Assigned by LACNIC                                whois.lacnic.net
   23417-23455 Assigned by ARIN                                  whois.arin.net
      23456    AS_TRANS                                                                 [RFC6793]
   23457-23486 Assigned by ARIN                                  whois.arin.net
   23487-23488 Assigned by LACNIC                                whois.lacnic.net
   23489-23494 Assigned by ARIN                                  whois.arin.net
      23495    Assigned by LACNIC                                whois.lacnic.net
   23496-23540 Assigned by ARIN                                  whois.arin.net
      23541    Assigned by LACNIC                                whois.lacnic.net
   23542-23548 Assigned by ARIN                                  whois.arin.net
      23549    Assigned by AFRINIC                               whois.afrinic.net
   23550-23551 Assigned by ARIN                                  whois.arin.net
   23552-24575 Assigned by APNIC                                 whois.apnic.net
   24576-24735 Assigned by RIPE NCC                              whois.ripe.net
      24736    Assigned by AFRINIC                               whois.afrinic.net
   24737-24756 Assigned by RIPE NCC                              whois.ripe.net
      24757    Assigned by AFRINIC                               whois.afrinic.net
   24758-24787 Assigned by RIPE NCC                              whois.ripe.net
      24788    Assigned by AFRINIC                               whois.afrinic.net
   24789-24800 Assigned by RIPE NCC                              whois.ripe.net
      24801    Assigned by AFRINIC                               whois.afrinic.net
   24802-24834 Assigned by RIPE NCC                              whois.ripe.net
      24835    Assigned by AFRINIC                               whois.afrinic.net
   24836-24862 Assigned by RIPE NCC                              whois.ripe.net
      24863    Assigned by AFRINIC                               whois.afrinic.net
   24864-24877 Assigned by RIPE NCC                              whois.ripe.net
      24878    Assigned by AFRINIC                               whois.afrinic.net
   24879-24986 Assigned by RIPE NCC                              whois.ripe.net
      24987    Assigned by AFRINIC                               whois.afrinic.net
   24988-25162 Assigned by RIPE NCC                              whois.ripe.net
      25163    Assigned by AFRINIC                               whois.afrinic.net
   25164-25249 Assigned by RIPE NCC                              whois.ripe.net
      25250    Assigned by AFRINIC                               whois.afrinic.net
   25251-25361 Assigned by RIPE NCC                              whois.ripe.net
      25362    Assigned by AFRINIC                               whois.afrinic.net
      25363    Assigned by RIPE NCC                              whois.ripe.net
      25364    Assigned by AFRINIC                               whois.afrinic.net
   25365-25542 Assigned by RIPE NCC                              whois.ripe.net
      25543    Assigned by AFRINIC                               whois.afrinic.net
   25544-25567 Assigned by RIPE NCC                              whois.ripe.net
      25568    Assigned by AFRINIC                               whois.afrinic.net
   25569-25575 Assigned by RIPE NCC                              whois.ripe.net
      25576    Assigned by AFRINIC                               whois.afrinic.net
   25577-25599 Assigned by RIPE NCC                              whois.ripe.net
   25600-25606 Assigned by ARIN                                  whois.arin.net
      25607    Assigned by LACNIC                                whois.lacnic.net
   25608-25619 Assigned by ARIN                                  whois.arin.net
      25620    Assigned by LACNIC                                whois.lacnic.net
   25621-25694 Assigned by ARIN                                  whois.arin.net
      25695    Assigned by AFRINIC                               whois.afrinic.net
   25696-25700 Assigned by ARIN                                  whois.arin.net
      25701    Assigned by LACNIC                                whois.lacnic.net
   25702-25704 Assigned by ARIN                                  whois.arin.net
      25705    Assigned by LACNIC                                whois.lacnic.net
   25706-25717 Assigned by ARIN                                  whois.arin.net
      25718    Assigned by LACNIC                                whois.lacnic.net
   25719-25725 Assigned by ARIN                                  whois.arin.net
      25726    Assigned by AFRINIC                               whois.afrinic.net
   25727-25733 Assigned by ARIN                                  whois.arin.net
      25734    Assigned by LACNIC                                whois.lacnic.net
   25735-25792 Assigned by ARIN                                  whois.arin.net
      25793    Assigned by AFRINIC                               whois.afrinic.net
   25794-25811 Assigned by ARIN                                  whois.arin.net
      25812    Assigned by LACNIC                                whois.lacnic.net
   25813-25817 Assigned by ARIN                                  whois.arin.net
      25818    Assigned by AFRINIC                               whois.afrinic.net
   25819-25831 Assigned by ARIN                                  whois.arin.net
      25832    Assigned by LACNIC                                whois.lacnic.net
   25833-25879 Assigned by ARIN                                  whois.arin.net
      25880    Assigned by RIPE NCC                              whois.ripe.net
   25881-25907 Assigned by ARIN                                  whois.arin.net
      25908    Assigned by LACNIC                                whois.lacnic.net
   25909-25926 Assigned by ARIN                                  whois.arin.net
      25927    Assigned by LACNIC                                whois.lacnic.net
   25928-25932 Assigned by ARIN                                  whois.arin.net
      25933    Assigned by LACNIC                                whois.lacnic.net
   25934-25997 Assigned by ARIN                                  whois.arin.net
      25998    Assigned by LACNIC                                whois.lacnic.net
   25999-26047 Assigned by ARIN                                  whois.arin.net
      26048    Assigned by LACNIC                                whois.lacnic.net
   26049-26060 Assigned by ARIN                                  whois.arin.net
      26061    Assigned by LACNIC                                whois.lacnic.net
   26062-26089 Assigned by ARIN                                  whois.arin.net
      26090    Assigned by LACNIC                                whois.lacnic.net
   26091-26103 Assigned by ARIN                                  whois.arin.net
   26104-26105 Assigned by LACNIC                                whois.lacnic.net
      26106    Assigned by AFRINIC                               whois.afrinic.net
      26107    Assigned by LACNIC                                whois.lacnic.net
   26108-26111 Assigned by ARIN                                  whois.arin.net
      26112    Assigned by LACNIC                                whois.lacnic.net
   26113-26117 Assigned by ARIN                                  whois.arin.net
   26118-26119 Assigned by LACNIC                                whois.lacnic.net
   26120-26129 Assigned by ARIN                                  whois.arin.net
      26130    Assigned by AFRINIC                               whois.afrinic.net
   26131-26135 Assigned by ARIN                                  whois.arin.net
      26136    Assigned by LACNIC                                whois.lacnic.net
   26137-26161 Assigned by ARIN                                  whois.arin.net
      26162    Assigned by LACNIC                                whois.lacnic.net
   26163-26172 Assigned by ARIN                                  whois.arin.net
      26173    Assigned by LACNIC                                whois.lacnic.net
   26174-26193 Assigned by ARIN                                  whois.arin.net
      26194    Assigned by LACNIC                                whois.lacnic.net
   26195-26209 Assigned by ARIN                                  whois.arin.net
      26210    Assigned by LACNIC                                whois.lacnic.net
   26211-26217 Assigned by ARIN                                  whois.arin.net
      26218    Assigned by LACNIC                                whois.lacnic.net
   26219-26316 Assigned by ARIN                                  whois.arin.net
      26317    Assigned by LACNIC                                whois.lacnic.net
   26318-26417 Assigned by ARIN                                  whois.arin.net
      26418    Assigned by LACNIC                                whois.lacnic.net
   26419-26421 Assigned by ARIN                                  whois.arin.net
      26422    Assigned by AFRINIC                               whois.afrinic.net
   26423-26425 Assigned by ARIN                                  whois.arin.net
      26426    Assigned by LACNIC                                whois.lacnic.net
   26427-26433 Assigned by ARIN                                  whois.arin.net
      26434    Assigned by LACNIC                                whois.lacnic.net
   26435-26472 Assigned by ARIN                                  whois.arin.net
      26473    Assigned by LACNIC                                whois.lacnic.net
   26474-26504 Assigned by ARIN                                  whois.arin.net
      26505    Assigned by LACNIC                                whois.lacnic.net
   26506-26591 Assigned by ARIN                                  whois.arin.net
   26592-26623 Assigned by LACNIC                                whois.lacnic.net
   26624-26624 Assigned by ARIN                                  whois.arin.net
      26625    Assigned by AFRINIC                               whois.afrinic.net
   26626-26753 Assigned by ARIN                                  whois.arin.net
      26754    Assigned by AFRINIC                               whois.afrinic.net
   26755-27575 Assigned by ARIN                                  whois.arin.net
      27576    Assigned by AFRINIC                               whois.afrinic.net
   27577-27597 Assigned by ARIN                                  whois.arin.net
      27598    Assigned by AFRINIC                               whois.afrinic.net
   27599-27647 Assigned by ARIN                                  whois.arin.net
   27648-28671 Assigned by LACNIC                                whois.lacnic.net                             2002-11
   28672-28682 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      28683    Assigned by AFRINIC                               whois.afrinic.net
   28684-28697 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      28698    Assigned by AFRINIC                               whois.afrinic.net
   28699-28912 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      28913    Assigned by AFRINIC                               whois.afrinic.net
   28914-29090 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      29091    Assigned by AFRINIC                               whois.afrinic.net
   29092-29337 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      29338    Assigned by AFRINIC                               whois.afrinic.net
      29339    Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      29340    Assigned by AFRINIC                               whois.afrinic.net
   29341-29427 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      29428    Assigned by AFRINIC                               whois.afrinic.net
   29429-29494 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      29495    Assigned by AFRINIC                               whois.afrinic.net
   29496-29543 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      29544    Assigned by AFRINIC                               whois.afrinic.net
   29545-29570 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      29571    Assigned by AFRINIC                               whois.afrinic.net
   29572-29613 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      29614    Assigned by AFRINIC                               whois.afrinic.net
   29615-29673 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
      29674    Assigned by AFRINIC                               whois.afrinic.net
   29675-29695 Assigned by RIPE NCC                              whois.ripe.net                               2002-12
   29696-29917 Assigned by ARIN                                  whois.arin.net                               2003-03
      29918    Assigned by AFRINIC                               whois.afrinic.net
   29919-29974 Assigned by ARIN                                  whois.arin.net
      29975    Assigned by AFRINIC                               whois.afrinic.net
   29976-30072 Assigned by ARIN                                  whois.arin.net
      30073    Assigned by AFRINIC                               whois.afrinic.net
   30074-30305 Assigned by ARIN                                  whois.arin.net
      30306    Assigned by AFRINIC                               whois.afrinic.net
   30307-30428 Assigned by ARIN                                  whois.arin.net
      30429    Assigned by AFRINIC                               whois.afrinic.net
   30430-30618 Assigned by ARIN                                  whois.arin.net
      30619    Assigned by AFRINIC                               whois.afrinic.net
   30620-30719 Assigned by ARIN                                  whois.arin.net
   30720-30895 Assigned by RIPE NCC                              whois.ripe.net                               2003-11
      30896    Assigned by AFRINIC                               whois.afrinic.net
   30897-30979 Assigned by RIPE NCC                              whois.ripe.net                               2003-11
      30980    Assigned by AFRINIC                               whois.afrinic.net                            2005-04-26
      30981    Assigned by RIPE NCC                              whois.ripe.net
   30982-30999 Assigned by AFRINIC                               whois.afrinic.net                            2005-04-26
   31000-31064 Assigned by RIPE NCC                              whois.ripe.net                               2003-09
      31065    Assigned by AFRINIC                               whois.afrinic.net
   31066-31244 Assigned by RIPE NCC                              whois.ripe.net                               2003-09
      31245    Assigned by AFRINIC                               whois.afrinic.net
   31246-31618 Assigned by RIPE NCC                              whois.ripe.net                               2003-09
      31619    Assigned by AFRINIC                               whois.afrinic.net
   31620-31743 Assigned by RIPE NCC                              whois.ripe.net                               2003-09
   31744-31809 Assigned by ARIN                                  whois.arin.net                               2003-11
      31810    Assigned by AFRINIC                               whois.afrinic.net
   31811-31855 Assigned by ARIN                                  whois.arin.net
      31856    Assigned by AFRINIC                               whois.afrinic.net
   31857-31959 Assigned by ARIN                                  whois.arin.net
      31960    Assigned by AFRINIC                               whois.afrinic.net
   31961-32016 Assigned by ARIN                                  whois.arin.net
      32017    Assigned by AFRINIC                               whois.afrinic.net
   32018-32278 Assigned by ARIN                                  whois.arin.net
      32279    Assigned by AFRINIC                               whois.afrinic.net
   32280-32397 Assigned by ARIN                                  whois.arin.net
      32398    Assigned by AFRINIC                               whois.afrinic.net
   32399-32436 Assigned by ARIN                                  whois.arin.net
      32437    Assigned by AFRINIC                               whois.afrinic.net
   32438-32652 Assigned by ARIN                                  whois.arin.net
      32653    Assigned by AFRINIC                               whois.afrinic.net
   32654-32713 Assigned by ARIN                                  whois.arin.net
      32714    Assigned by AFRINIC                               whois.afrinic.net
   32715-32716 Assigned by ARIN                                  whois.arin.net
      32717    Assigned by AFRINIC                               whois.afrinic.net
   32718-32841 Assigned by ARIN                                  whois.arin.net
      32842    Assigned by AFRINIC                               whois.afrinic.net
   32843-32859 Assigned by ARIN                                  whois.arin.net
      32860    Assigned by AFRINIC                               whois.afrinic.net
   32861-33566 Assigned by ARIN                                  whois.arin.net
      33567    Assigned by AFRINIC                               whois.afrinic.net
   33568-33578 Assigned by ARIN                                  whois.arin.net
      33579    Assigned by AFRINIC                               whois.afrinic.net
   33580-33761 Assigned by ARIN                                  whois.arin.net
   33762-33791 Assigned by AFRINIC                               whois.afrinic.net
   33792-34815 Assigned by RIPE NCC                              whois.ripe.net                               2004-06
   34816-35839 Assigned by RIPE NCC                              whois.ripe.net                               2005-02
   35840-36863 Assigned by ARIN                                  whois.arin.net                               2005-02
   36864-37887 Assigned by AFRINIC                               whois.afrinic.net                            2005-04
   37888-38911 Assigned by APNIC                                 whois.apnic.net                              2005-06
   38912-39935 Assigned by RIPE NCC                              whois.ripe.net                               2005-09
   39936-40959 Assigned by ARIN                                  whois.arin.net                               2006-03-29
   40960-41983 Assigned by RIPE NCC                              whois.ripe.net                               2006-04-13
   41984-43007 Assigned by RIPE NCC                              whois.ripe.net                               2006-11-17
   43008-44031 Assigned by RIPE NCC                              whois.ripe.net                               2007-04-23
   44032-45055 Assigned by RIPE NCC                              whois.ripe.net                               2007-09-14
   45056-46079 Assigned by APNIC                                 whois.apnic.net                              2007-10-11
   46080-47103 Assigned by ARIN                                  whois.arin.net                               2008-03-27
   47104-48127 Assigned by RIPE NCC                              whois.ripe.net                               2008-04-07
   48128-49151 Assigned by RIPE NCC                              whois.ripe.net                               2008-09-09
   49152-50175 Assigned by RIPE NCC                              whois.ripe.net                               2009-03-06
   50176-51199 Assigned by RIPE NCC                              whois.ripe.net                               2009-03-06
   51200-52223 Assigned by RIPE NCC                              whois.ripe.net                               2009-03-06
